Date;BZ1Index;CF1Index;DM1Index;EO1Index;ES1Index;GX1Index;HI1Index;IB1Index;IFB1Index;IS1Index;NK1Index;NQ1Index;PT1Index;QC1Index;SM1Index;ST1Index;VG1Index;XP1Index;Z1Index
28.09.2005;31480;4606;10509;402,45;1222,75;5049;15225;10811;NA;16171;13460;1580,5;624,5;892,25;6919;34905;3421;4642;5514
29.09.2005;31280;4586;10577;400,8;1231,75;5080,5;15333;10778;NA;16156;13640;1601;622,4;892,25;6876;34831;3447;4678;5502,5
30.09.2005;31589;4601;10612;403,55;1234,25;5066,5;15440;10812,5;NA;16383;13560;1614;621,7;897;6912;34806;3436;4637;5484,5
03.10.2005;31827;4630;10567;408;1231,75;5101;15432;10871;NA;16328;13570;1618,5;624,2;906,25;7017;34912;3455;4654;5519
04.10.2005;31323;4656,5;10453;408,75;1216,75;5152;15413;10912,5;NA;16238;13750;1604;618,7;902,5;7051;34684;3465;4647;5506,5
05.10.2005;30168;4596,5;10348;405,4;1200,75;5087,5;15170;10816,5;NA;16007;13660;1582,5;605,9;899,75;7032;34198;3419;4555;5451,5
06.10.2005;29074;4539,5;10324;400,15;1197;4989,5;14809;10747;NA;15531;13280;1564,5;594,3;888,75;6947;33860;3356;4430;5388,5
07.10.2005;29895;4528,5;10323;398,8;1200;5022;14822;10715,5;NA;15580;13230;1563;599,3;888,25;6957;33623;3374;4449;5377,5
10.10.2005;30255;4541;10258;398,4;1190;5036;14879;10810,5;NA;15730;NA;1554,5;NA;893,25;6956;33727;3381;4484;5397,5
11.10.2005;30535;4549,5;10276;397,75;1188,5;5041;NA;10811,5;NA;15690;13530;1545,5;599,3;893;6976;33631;3383;4448;5399,5
12.10.2005;NA;4519,5;10218;393,8;1178,5;4965;14571;10718;NA;15345;13470;1526,5;590,1;883,25;6926;33430;3344;4474;5357
13.10.2005;29657;4471;10216;391,25;1178;4951;14614;10571;NA;15169;13450;1536;586,8;875,75;6875;33154;3323;4462;5278
14.10.2005;30378;4487;10302;394,15;1190;4990,5;14490;10633,5;NA;15120;13410;1550;593,1;876,5;6880;33232;3353;4406;5292,5
17.10.2005;30602;4489;10370;394,25;1194,25;4974;14506;10624,5;NA;15499;13350;1556;595,1;873,5;6894;33209;3347;4426;5295,5
18.10.2005;29719;4459;10306;393,55;1181,5;4949;14578;10529;NA;15295;13340;1547;583,3;870,5;6950;32869;3330;4459;5272
19.10.2005;30017;4375;10447;387,2;1200,5;4906,5;14321;10393,5;NA;15315;13160;1581;590,6;857,75;6833;32341;3310;4368;5180
20.10.2005;28575;4390,5;10288;389,15;1179,5;4862;14357;10370,5;NA;15025;13200;1566;577,4;857,75;6899;32306;3272;4386;5171,5
21.10.2005;29469;4365,7;10240;386,76;1183,75;4875;14488;10363,9;NA;15105;13220;1575,5;582,1;854,25;6858;32473;3290;4360;5142
24.10.2005;29980;4426,5;10398;389,35;1202,5;4936;14379;10489,5;NA;15549;13100;1598;587,1;863,25;6918;32738;3325;4366;5216
25.10.2005;30051;4404;10394;388,2;1199;4854;14389;10430;NA;15565;13300;1590;585,1;870,75;6950;32704;3276;4399;5190
26.10.2005;30113;4419,5;10374;390,2;1196;4896;14446;10429;NA;15846;13380;1586;581,8;873,5;6984;32819;3293;4455;5240
27.10.2005;29390;4340,5;10252;385,65;1182,5;4833;14372;10282,5;NA;15613;13410;1555;579,7;862,25;6928;32106;3250;4428;5194
28.10.2005;29927;4331,5;10405;385,6;1199,75;4869,5;14225;10301;NA;15746;13310;1560,5;581,8;860,78;6872;32153;3272;4383;5220,5
31.10.2005;30612;4439,5;10410;393,75;1209,75;4927;14384;10471,5;NA;15937;13620;1586,5;586,1;883,25;7054;32769;3315;4458;5322,5
01.11.2005;31347;4435,5;10431;393,9;1206,25;4928,5;14542;10393;NA;16060;13860;1585,5;585,1;888,25;7110;32744;3310;4467;5347,5
02.11.2005;NA;4436,5;10486;396,8;1218;4990;14575;10404,5;NA;16050;13840;1609,5;597,7;889;7126;32942;3341;4458;5366
03.11.2005;31554;4506;10538;399,6;1223,75;5014;14571;10455;NA;15937;NA;1629;602,7;899;7219;33351;3361;4521;5437
04.11.2005;31151;4500,5;10534;399,9;1222;4990,5;14495;10380,5;NA;16043;14040;1632,5;602,8;896,88;7217;33318;3346;4520;5432
07.11.2005;31391;4506;10575;401,25;1222,75;5037,5;14312;10383,5;NA;16054;14030;1633;602,1;903;7259;33473;3369;4523;5461,5
08.11.2005;31244;4506;10570;402,8;1222,75;5022,5;14388;10405,5;NA;16031;14030;1636,5;598,2;899,25;7267;33313;3363;4560;5463
09.11.2005;30930;4483;10564;403,95;1223,75;5050;14575;10422,5;NA;16068;14050;1638;602,2;901,25;7242;33459;3378;4537;5451
10.11.2005;30939;4482;10660;406,1;1233,75;5075;14595;10403;NA;16263;14040;1656,5;596,6;900,25;7253;33338;3394;4551;5441
11.11.2005;30787;4540,5;10710;410,75;1238;5099,5;14707;10513,5;NA;16251;14180;1659;602,1;914,75;7361;33775;3408;4583;5471
14.11.2005;30416;4546,5;10726;412,1;1237,25;5101;14537;10519;NA;16371;14100;1659;603,9;914,25;7338;33706;3416;4614;5473,5
15.11.2005;NA;4543,5;10719;412,85;1232,5;5115,5;14578;10457,5;NA;16280;14090;1652,5;601,7;913,75;7329;33793;3413;4617;5457
16.11.2005;30733;4516,5;10706;410,85;1234,75;5089;14614;10381;NA;16388;14200;1661,5;605,6;912,5;7278;33711;3389;4631;5442,5
17.11.2005;31465;4520,5;10739;413,05;1245,25;5113;14793;10446;NA;16525;14430;1684,5;606,6;914,75;7329;33888;3410;4642;5464
18.11.2005;31282;4555;10782;416,61;1250,25;5145;14845;10504,5;NA;16629;14660;1683;606,6;917,75;7437;34025;3436;4687;5499,5
21.11.2005;31265;4584;10842;418,3;1257;5183;14811;10557;NA;16845;14700;1691,5;611,8;925;7459;34195;3454;4667;5501,5
22.11.2005;31649;4583;10884;419,5;1262;5184;14832;10547,5;NA;16940;14700;1696,5;615,3;917,25;7472;34215;3455;4650;5522
23.11.2005;32103;4607;10942;420,25;1268,5;5203,5;15020;10637,5;NA;16810;NA;1700,5;616,5;922,25;7504;34440;3473;4621;5545
24.11.2005;32175;4596;10942;418,7;1267,5;5199,5;15064;10648;NA;16840;14710;1699;625,4;918,25;7475;34414;3468;4662;5531
25.11.2005;32067;4605;10957;418,8;1270;5196,5;15058;10662,5;NA;16968;14780;1704,5;622,7;920;7507;34447;3470;4652;5538,5
28.11.2005;31567;4582;10923;418,3;1261;5181,5;15124;10640;NA;16899;14970;1692,5;619;923,5;7435;34316;3457;4685;5490
29.11.2005;31676;4590,5;10909;420,7;1259,25;5195,5;14991;10632,5;NA;16764;14920;1681;618,2;920;7438;34316;3463;4649;5499
30.11.2005;32006;4574;10833;419,85;1251;5208;14905;10572,5;NA;16873;14880;1675;611,6;912,25;7413;34141;3456;4626;5438,5
01.12.2005;32816;4643;10919;426,7;1264,5;5269;15155;10679,5;NA;17171;15140;1704;620,4;928;7546;34620;3504;4593;5498
02.12.2005;32919;4667;10889;430,05;1266;5307,5;15258;10655,5;NA;17206;15370;1710;621,3;935,25;7590;34745;3523;4624;5535,5
05.12.2005;32766;4653,5;10853;429,4;1263,5;5272;15198;10539;NA;17302;15560;1699,5;621,9;929;7585;34675;3502;4634;5515
06.12.2005;33379;4686;10876;433,35;1265,5;5305,5;15008;10554;NA;17403;15450;1704,5;625,8;937,25;7623;34850;3524;4622;5547,5
07.12.2005;32913;4659,5;10813;431,4;1258;5259,5;15156;10504,5;NA;17261;15500;1700,5;627,7;938;7600;34785;3502;4615;5530,5
08.12.2005;32644;4674;10765;432,55;1256,75;5286;14903;10498;NA;17193;15200;1687;629,7;942,5;7566;34895;3511;4566;5533,5
09.12.2005;32939;4659,5;10781;431,05;1259,25;5284,5;14901;10488;NA;17563;15430;1694;627,5;943,25;7572;34824;3501;4584;5523
12.12.2005;32941;4675;10774;433,1;1261;5302,5;15034;10545,5;NA;NA;15760;1700;626,5;941,25;7572;34905;3515;4606;5497
13.12.2005;33333;4696,5;10838;433,7;1269;5313,5;14968;10538,5;NA;17828;15800;1706,5;629,6;943;7583;34981;3533;4582;5514
14.12.2005;33620;4677;10896;431,05;1273,75;5286;15041;10498,5;NA;18045;15460;1701;626,9;937;7520;35006;3519;4615;5523
15.12.2005;33913;4672,5;10875;431,85;1269,5;5292,5;15087;10454,5;NA;17918;15170;1700;625,1;935;7457;34993;3517;4647;5491
16.12.2005;34015;4704,5;10922;436,01;1274,84;5348,8;15039;10577,7;NA;17738;15140;1699,06;630,8;943,75;7488;34906;3562,54;4645;5539,5
19.12.2005;33569;4701,5;10888;436,3;1267,5;5383;15220;10497,5;NA;17919;15410;1679,5;631;943,25;7520;35438;3566;4641;5539
20.12.2005;33677;4711,5;10858;436,6;1268;5392;15208;10543,5;NA;17945;15580;1679,5;634,5;943,5;7505;35677;3578;4672;5552,5
21.12.2005;34173;4765;10884;439,95;1270;5429;15275;10670,5;NA;18095;15930;1684;637,5;948,75;7530;35915;3608;4722;5594,5
22.12.2005;34214;4761,5;10933;439,5;1275,5;5432,5;15252;10677,5;NA;18099;15940;1700,5;637;952,5;7500;35948;3607;4714;5601,5
23.12.2005;33898;4769,5;10933;440,1;1276,5;5450;15252;10697,5;NA;18127;NA;1700;638,1;957,05;7478;35853;3617;4739;5599
26.12.2005;33932;NA;NA;NA;NA;NA;NA;NA;NA;18101;16110;NA;NA;NA;NA;NA;NA;4740;NA
27.12.2005;33838;4779;10832;440,9;1264;5478,5;NA;10740,5;NA;18150;15990;1683,5;NA;967;7534;35969;3627;NA;NA
28.12.2005;33557;4764;10838;439,7;1265,25;5479,5;15129;10748,5;NA;18025;16240;1681;638,8;962,5;7540;35992;3619;4763;5625
29.12.2005;33711;4776,5;10820;441,25;1260;5488;15106;10749,5;NA;18156;16360;1668;639;967,25;7611;36094;3629;4764;5638,5
30.12.2005;NA;4724;10744;437,05;1254,75;5438;14838;10697;NA;18156;16050;1659;637,1;962;7550;35795;3588;4727;5616
02.01.2006;33899;4763;NA;441,4;NA;5477,5;NA;10756,5;NA;18214;NA;NA;NA;964,5;7550;36092;3620;4737;NA
03.01.2006;35059;4782;10882;442,4;1274,75;5483,5;14950;10796,5;NA;18722;NA;1693;650;966,75;7611;36237;3624;4762;5683
04.01.2006;35372;4843,5;10924;445,75;1280,5;5546,5;15280;10884,5;NA;18945;16330;1713;650,6;974,25;7708;36442;3665;4808;5716
05.01.2006;35385;4838,5;10934;443,4;1281,25;5540;15343;10877,5;NA;18882;16370;1723;650,2;975;7690;36214;3660;4802;5685,5
06.01.2006;35778;4864;10998;446,6;1291,75;5556,5;15404;NA;NA;19008;16440;1748;657,8;NA;7700;36441;3681;4788;5723,5
09.01.2006;35602;4883;11045;448,55;1295;5568;15614;10935,5;NA;19225;NA;1754,5;653,3;981,5;7694;36344;3686;4823;5725,5
10.01.2006;35376;4865,5;11052;444,5;1296;5522;15586;10879;NA;19168;16180;1760;653,3;975;7641;36281;3658;4806;5685,5
11.01.2006;36272;4890,5;11075;446,2;1299,75;5553;15755;10958;NA;19414;16360;1771;655,4;980,25;7733;36639;3678;4827;5718,5
12.01.2006;36046;4889;11012;447,45;1293,5;5566,5;15817;10953,5;NA;19188;16440;1764;653,1;975,25;7779;36777;3681;4815;5730,5
13.01.2006;36098;4854,5;10995;441,55;1292,75;5507;15862;10851,5;NA;19144;16400;1760;651,8;969,25;7760;36393;3641;4831;5707,5
16.01.2006;36787;4862;NA;442,65;1292,75;5536,5;15813;10912,5;NA;19200;16210;1763,5;658,5;972,75;7818;36754;3660;4823;5735
17.01.2006;36345;4811;10934;438,65;1289,5;5482,5;15603;10818,5;NA;18730;15770;1751,5;658,6;962,5;7769;36476;3621;4854;5693,5
18.01.2006;36132;4774,5;10891;434,8;1283,75;5427;15455;10714,5;NA;18514;15330;1727,5;649,5;941,25;7685;36143;3584;4763;5653
19.01.2006;37086;4814,5;10898;436,6;1288,25;5451,5;15735;10824,5;NA;18739;15690;1738,5;658,3;944,5;7746;36220;3602;4822;5681
20.01.2006;36884;4834,5;10684;436,1;1264,75;5371,5;15651;10777,2;NA;18568;15740;1685,5;652,5;938;7668;35838;3564;4824;5662
23.01.2006;36775;4759;10719;432,1;1269,25;5368,5;15427;10707,5;NA;18648;15380;1688;662,5;935,25;7680;35855;3553;4785;5648
24.01.2006;37557;4753,5;10732;431,8;1270,5;5355;15522;10654,5;NA;19082;15660;1693;660,4;929;7670;35727;3541;4798;5628
25.01.2006;NA;4800;10748;436,75;1271;5445,5;15562;10827;NA;19071;15700;1688,5;655,9;938,75;7660;35985;3584;4848;5683,5
26.01.2006;38190;4878;10832;443,5;1277,75;5563;15504;10889,5;NA;19400;15910;1698,5;663,4;947;7725;36562;3645;4855;5706
27.01.2006;38034;4962,5;10943;449,3;1289,25;5667,5;15863;11026;NA;19134;16470;1722,5;669;957,71;7786;36770;3693;4903;5770
30.01.2006;38399;4942,5;10918;451,05;1288,5;5672,5;NA;11039;NA;19029;16570;1723,5;674,4;961;7767;36780;3686;4927;5762
31.01.2006;38091;4962;10860;450,8;1283,5;5696,5;NA;11092;NA;19065;16660;1719,5;674,1;963,5;7785;36764;3705;4924;5742,5
01.02.2006;38395;4998,5;10985;455,15;1287,25;5740;15781;11206,5;NA;19294;16480;1723,5;672,5;968,5;7812;37057;3731;4937;5778,5
02.02.2006;37368;4936;10859;449,55;1272;5663,5;15701;11159,5;NA;19212;16700;1689;670,1;969,25;7758;36594;3686;4875;5721
03.02.2006;37296;4942,5;10801;451,4;1265,5;5667,5;15438;11174,5;NA;19008;16690;1667,5;672;962,5;7810;36473;3686;4852;5737
06.02.2006;37340;4937,5;10821;452,9;1268,75;5681;15528;11190,5;NA;NA;16720;1669,5;681,4;968,75;7810;36951;3691;4882;5746,5
07.02.2006;36738;4937,5;10767;452,9;1257,5;5689,5;15559;11179,5;NA;18803;16730;1662,5;665,5;961,62;7811;36726;3690;4884;5726,5
08.02.2006;36497;4904;10873;452,85;1268,25;5682;15420;11215,5;NA;18589;16300;1675,5;658,6;966,25;7800;36704;3680;4796;5704
09.02.2006;36884;4958;10896;458,3;1265,75;5752,5;15457;11344,5;NA;18624;16500;1659;659,8;977,25;7845;37125;3733;4847;5786,5
10.02.2006;37049;4917;10927;456,15;1268,25;5720,5;15410;11317;NA;18429;16300;1666,5;657,5;969;7837;36818;3706;4838;5743,5
13.02.2006;36347;4959;10916;459,7;1265,75;5765,5;15250;11401;NA;18008;15950;1653;652,1;973,25;7865;37015;3736;4800;5776,5
14.02.2006;36731;4962,5;11045;460,15;1278,25;5775,5;15432;11393;NA;18114;16150;1666;657,4;977,25;7852;36920;3741;4826;5767
15.02.2006;NA;4937,5;11071;460,9;1282,25;5777,5;15419;11385,5;NA;18276;15930;1679,5;652,2;977,75;7767;36973;3737;4809;5779,5
16.02.2006;38858;4973;11129;461,8;1291,75;5798,5;15422;11457;NA;18563;16000;1695,5;661,9;983,75;7876;37273;3762;4792;5811,5
17.02.2006;39109;4996,7;11122;464,26;1289;5807;15441;11473;NA;18547;15760;1677,5;665,8;984,75;7886;37463;3771;4773;5834
20.02.2006;39274;4987,5;NA;465,45;1288,75;5805,5;15606;11539;NA;18631;15470;1677,5;672,7;985,5;7921;37641;3770;4820;5837
21.02.2006;38819;5004;11078;465,25;1285,25;5811,5;15638;11641,5;NA;18576;15890;1661;667,7;996;7969;37756;3788;4873;5837
22.02.2006;38703;5051;11128;466,9;1292,25;5867,5;15593;11771,5;NA;18856;15750;1679,5;665,7;1001,25;8010;38101;3821;4866;5860,5
23.02.2006;38931;5049,5;11091;465,65;1290,25;5870,5;15837;11755,5;NA;19190;16060;1675,5;662,6;1003;7952;38026;3821;4901;5822
24.02.2006;39211;5078,5;11088;465,15;1293;5873;15864;11788,5;NA;19165;16090;1683,5;667,1;1006;7915;38168;3829;4894;5841
27.02.2006;NA;5088;11095;468,25;1294;5921,5;15948;11851;NA;18932;16150;1695;661,8;1015,5;7970;38353;3847;4929;5861
28.02.2006;NA;5003,5;11002;459;1282,5;5804;15839;11769,5;NA;18796;16210;1674,5;659,6;994;7859;37713;3777;4924;5764,5
01.03.2006;39823;5064;11056;463,2;1292;5873,5;15723;11903;NA;19111;15930;1698;665;1007;7950;37858;3812;4830;5825,5
02.03.2006;39799;5011;11045;457,4;1291,5;5782;15833;11814;NA;19133;15940;1699,5;669,8;1006,75;7912;37391;3763;4903;5811,5
03.03.2006;39822;4990;11011;455,45;1286,5;5730;15773;11742;NA;19209;15690;1685,5;676,7;1011;7916;37410;3735;4895;5837
06.03.2006;38899;5021,5;10963;458,3;1279,5;5756,5;15759;11756,5;NA;18987;15910;1674,5;669,4;1015,25;7916;37742;3759;4905;5874
07.03.2006;37865;4996;10984;455,55;1277,5;5752,5;15463;11695;NA;18599;15750;1665,5;667,2;1004,5;7863;37512;3748;4880;5846
08.03.2006;37847;4970;11004;451,45;1279,5;5684,5;15332;11625,5;NA;18422;15680;1666,5;661,4;998,5;7830;37378;3730;4859;5820
09.03.2006;36575;5013;10969;454,9;1272;5730,5;15396;11692,5;NA;18336;16040;1643;664,6;1007,75;7866;37644;3760;4895;5854
10.03.2006;37316;5072,5;11077;459,15;1283;5801,5;15303;11780,5;NA;18462;16010;1648,5;669,1;1010,25;7975;37917;3800;4885;5908
13.03.2006;37170;5111;11094;462,25;1285,5;5854;15445;11837,5;NA;18690;16300;1655,5;672,3;1019,5;8039;38194;3827;4958;5950
14.03.2006;37916;5117;11154;462,9;1298,5;5868,5;15385;11839;NA;18941;16180;1686;675,9;1017;8040;38362;3834;4931;5940,5
15.03.2006;38695;5129,5;11220;464,45;1303,75;5899,5;15676;11853;NA;18961;16240;1695,5;682,4;1025;8020;38487;3843;4947;5969,5
16.03.2006;38527;5129,5;11267;464;1306,25;5897;15629;11864,5;NA;19180;16090;1681,5;683,2;1031,75;8025;38487;3842;5003;5996,5
17.03.2006;38251;5145,6;11361;464,84;1310,16;5925,39;15723;11879,7;NA;19346;16240;1681,22;681,9;1035;7980;38680;3869,74;4987;6046,5
20.03.2006;38449;5151;11357;466,2;1315,5;5940,5;15850;11931,5;NA;19754;16520;1705,5;677,1;1040,25;7990;37833;3787;5024;6001,5
21.03.2006;37680;5158;11317;466,85;1307,5;5945;15835;11940;NA;NA;NA;1690,5;678,1;1044,25;7990;37979;3791;5013;5997,5
22.03.2006;38077;5201,5;11387;468,6;1314,5;5978;15571;11944;NA;19787;16430;1691;679,6;1048;7995;37882;3814;5028;6027
23.03.2006;37660;5208,5;11357;470,4;1311,75;5988;15761;11906,5;NA;19421;16430;1690,5;681,4;1055;7955;37599;3808;5050;6003,5
24.03.2006;37820;5230;11351;471,5;1312,75;6008;15675;11951;NA;19486;16470;1697,5;688;1060,75;7979;37581;3813;5051;6048,5
27.03.2006;38037;5172,5;11324;468,9;1311;5950;15850;11836,5;NA;19370;16570;1699;682,7;1039;7914;37097;3769;5103;5983
28.03.2006;36933;5161;11220;467,35;1302,5;5927;15856;11774,5;NA;19063;16650;1691;680,5;1034;7908;36850;3756;5102;5960
29.03.2006;37600;5191,5;11267;468,75;1310;5951;15719;11807;NA;19274;16910;1720,5;690,8;1041,5;7917;37074;3771;5100;5973
30.03.2006;37958;5248,5;11204;471,75;1307,5;6023,5;15909;11870;NA;19350;17060;1725;691,7;1049;7972;37597;3818;5127;6033,5
31.03.2006;38053;5218;11195;468,6;1303,25;6001,5;15811;11876,5;NA;19393;17020;1720;685,5;1040,38;7950;37325;3796;5139;5970
03.04.2006;38809;5262,5;11197;471,1;1305,75;6062;16135;11906;NA;19753;17350;1723,75;692,3;1057,25;8014;37644;3825;5202;6041
04.04.2006;38839;5217,5;11266;468,05;1314,75;6046,5;16153;11871,5;NA;19842;17330;1731,5;687,7;1050,25;7977;37423;3794;5163;6011
05.04.2006;39093;5224;11293;468,55;1319;6063;NA;11889,5;NA;20011;17280;1747,25;698;1053,75;8024;37772;3805;5231;6054
06.04.2006;39225;5229,5;11279;469,2;1317,5;6063;16457;11896,5;NA;19974;17510;1754,75;700,3;1051;8026;37788;3804;5260;6055
07.04.2006;38845;5178,5;11184;468,15;1304;5987;16545;11803;NA;19606;17560;1739,75;692,2;1046;8037;37365;3765;5248;6034,5
10.04.2006;38378;5194;11208;470,55;1305,5;6034;16541;11819;NA;19668;17490;1735,5;696,7;1048;8048;37839;3787;5203;6076,5
11.04.2006;37939;5119,5;11144;463,5;1294;5937;16519;11662,5;NA;19576;17450;1720,75;688,3;1038;7955;36996;3731;5234;6025
12.04.2006;NA;5093;11178;463,1;1295,5;5928,5;16370;11607;NA;19477;17170;1718,75;687,1;1041,25;7932;37072;3718;5180;6007
13.04.2006;38715;5103;11179;463,2;1294,25;5944,5;16470;11605;NA;NA;17200;1725,5;691,2;1043,5;7969;37022;3721;5189;6034
14.04.2006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17230;NA;NA;NA;NA;NA;NA;5183;NA
17.04.2006;38971;NA;11129;NA;1293;NA;NA;NA;NA;19695;17030;1710,5;694,4;NA;NA;NA;NA;NA;NA
18.04.2006;40205;5099;11308;462,7;1313,5;5929,5;16665;11564,5;NA;19861;17240;1739,75;703,9;1040;7913;36829;3715;5268;6047,5
19.04.2006;40628;5157,5;11323;469,1;1315,25;6019,5;16880;11712;NA;19996;17390;1744,5;704,4;1052,25;8012;37329;3766;5289;6097
20.04.2006;40403;5206;11386;472,65;1317;6086;16971;11789,5;NA;19997;17350;1741,25;694,5;1057,25;8041;37652;3802;5290;6082
21.04.2006;NA;5245,8;11393;477,84;1317;6123,5;16923;11874,3;NA;20178;17420;1719;701,3;1054,25;8076;37798;3834;5267;6141
24.04.2006;40395;5165,5;11389;471,7;1314,5;6104,5;16712;11867;NA;20219;16850;1721,5;695,9;1047,25;8048;37649;3813;5284;6103
25.04.2006;40172;5178;11333;472,2;1309,5;6105,5;16590;11874;NA;20387;16940;1714,5;695,5;1043,25;8024;37682;3820;5278;6094
26.04.2006;40962;5191;11382;473,2;1309;6132;16678;11877,5;NA;20570;17090;1710,75;694,7;1050,25;8054;37934;3833;5335;6103
27.04.2006;40433;5150,5;11422;471,75;1315;6089;16805;11841,5;NA;20379;17150;1727,5;689,1;1045,75;8068;37685;3814;5308;6069
28.04.2006;40846;5129;11427;466,6;1316;6027,5;16529;11834,5;NA;20649;16980;1711;686,9;1037,75;8030;37376;3788;5253;6024
01.05.2006;NA;NA;11367;NA;1308,25;NA;NA;NA;NA;NA;16940;1693;687,3;NA;NA;NA;NA;5317;NA
02.05.2006;41467;5180,5;11454;469,3;1318;6070,5;16769;11889,5;NA;21037;17120;1697,75;691,9;1041,5;8065;37738;3814;5271;6084
03.05.2006;41389;5132,5;11434;463,35;1312,25;5996;16928;11852,5;NA;21171;NA;1693,5;685,7;1039,25;7955;37475;3774;5273;6015
04.05.2006;41418;5179,5;11466;465,6;1317;6056,5;16919;11890,5;NA;21325;NA;1709,75;681,3;1046,5;7965;37678;3803;5193;6041
05.05.2006;41889;5234;11596;470,65;1329;6129,5;NA;11989,5;NA;21239;NA;1720,25;691,1;1056,25;8067;38066;3842;5260;6091,5
08.05.2006;42015;5238,5;11606;471,7;1327,25;6139,5;17215;12040;NA;21617;17300;1721,25;691,4;1056;8116;38112;3845;5339;6060
09.05.2006;42351;5270;11665;472,5;1329,25;6157,5;17010;12057;NA;21846;17190;1721,75;692,2;1056;8133;38316;3859;5333;6102
10.05.2006;41999;5253;11679;469,3;1327,75;6138,5;16942;12041;NA;21796;16960;1700,75;693,8;1046,25;8118;38229;3838;5352;6088
11.05.2006;41152;5235,5;11544;467,2;1311,75;6068;17075;11974,5;NA;21441;16890;1664,75;682,7;1045;8100;38081;3812;5355;6054
12.05.2006;40397;5138;11408;455,35;1294,25;5934;16775;11727,5;NA;21154;16600;1641,5;677,2;1017,5;7953;37572;3734;5324;5931,5
15.05.2006;39585;5044,5;11449;449,9;1297,25;5873;16230;11580;NA;20763;16480;1635,75;666,9;1002,5;7846;37118;3691;5236;5839
16.05.2006;39769;5065;11441;450,8;1295;5869,5;16338;11584,5;NA;20880;16160;1628,25;667,1;1001,25;7896;37068;3708;5217;5858
17.05.2006;38542;4882;11204;436,8;1269;5670,5;16522;11220,5;NA;20300;16270;1604,75;655,9;962,75;7630;36137;3577;5214;5689
18.05.2006;38217;4906,5;11149;437,4;1263;5677,5;16212;11206;NA;20250;16070;1594,75;650;947,5;7610;35965;3591;5097;5682,5
19.05.2006;37872;4948;11180;438,04;1270,75;5685;16249;11267,1;NA;20225;16110;1605,25;651,8;949,5;7619;36156;3606;5086;5676
22.05.2006;36835;4772,5;11132;428;1262;5542;15688;10925,5;NA;19446;15800;1586,25;NA;910,25;7439;35351;3528;5017;5542
23.05.2006;36341;4889;11070;439,7;1252,5;5676;15839;11117,5;NA;19150;15560;1565,25;647,2;953;7576;35994;3604;5004;5669,5
24.05.2006;35635;4827;11139;435,3;1261,1;5601;15787;11015,5;NA;18889;15920;1584,5;644,7;933,25;7488;35793;3564;5033;5589
25.05.2006;37529;4906,5;11231;439,8;1276;5711;15600;11189;NA;19433;15710;1605,25;656,7;NA;7488;36194;3623;4956;5674
26.05.2006;38705;5000;11302;446,05;1282,75;5792;15840;11399,5;NA;19620;15980;1609,75;661,4;960,25;7684;36625;3683;5045;5788,5
29.05.2006;38268;4983;NA;445,5;NA;5770;15960;11373;NA;19528;15860;NA;663,3;972,25;7686;36640;3669;5095;NA
30.05.2006;36694;4857;11104;434,35;1260;5614;15831;11166;NA;18860;15840;1570;657,5;943;7545;35871;3575;5092;5644
31.05.2006;36730;4918,5;11188;440,45;1272;5699;NA;11353;NA;18678;15470;1583;657,5;952,75;7610;36460;3629;5007;5726
01.06.2006;37721;4927;11256;441;1285,75;5710;15648;11339,5;NA;19160;15500;1619;666,2;963,25;7615;36558;3638;5067;5740,5
02.06.2006;38124;4943,5;11253;439,3;1288,25;5684,5;15972;11350;NA;19451;15790;1614,5;666;955,5;7661;36617;3629;5084;5754
05.06.2006;36859;4898,5;11083;436,55;1269,5;5629;16078;11286,5;NA;18968;15680;1582,75;656,7;952,5;7661;36518;3598;5135;5764,5
06.06.2006;36342;4792,5;11013;428,1;1265,75;5507;15975;11128;NA;18827;15360;1577,5;655,9;NA;7495;35812;3533;5041;5673,5
07.06.2006;35610;4823;10928;432,6;1256;5548;15818;11224,5;NA;18450;15100;1562,5;643;934;7550;36144;3563;5029;5712
08.06.2006;35495;4686,5;10906;420,15;1255,5;5401;15414;10944;NA;18222;14570;1556,5;641,2;894,75;7349;35392;3468;4922;5578,5
09.06.2006;35227;4768;10887;426,55;1251;5469;15575;11098;NA;17700;14800;1549,5;637,8;917,25;7440;35789;3521;4959;5663
